Chiapas	Osumacinta	7063
Chiapas	Oxchuc	7064
Chiapas	Palenque	7065
Chiapas	Pantelho	7066
Chiapas	Pantepec	7067
Chiapas	Pichucalco	7068
Chiapas	Pijijiapan	7069
Chiapas	El Porvenir	7070
Chiapas	Villa Comaltitlan	7071
Chiapas	Pueblo Nuevo Solistahuacan	7072
Chiapas	Rayon	7073
Chiapas	Reforma	7074
Chiapas	Las Rosas	7075
Chiapas	Sabanilla	7076
Chiapas	Salto de Agua	7077
Chiapas	San Cristobal de las Casas	7078
Chiapas	San Fernando	7079
Chiapas	Siltepec	7080
Chiapas	Simojovel	7081
Chiapas	Sitala	7082
Chiapas	Socoltenango	7083
Chiapas	Solosuchiapa	7084
Chiapas	Soyalo	7085
Chiapas	Suchiapa	7086
Chiapas	Suchiate	7087
Chiapas	Sunuapa	7088
Chiapas	Tapachula	7089
Chiapas	Tapalapa	7090
Chiapas	Tapilula	7091
Chiapas	Tecpatan	7092
Chiapas	Tenejapa	7093
Chiapas	Teopisca	7094
Chiapas	Tila	7096
Chiapas	Tonala	7097
Chiapas	Totolapa	7098
Chiapas	La Trinitaria	7099
Chiapas	Tumbala	7100
Chiapas	Tuxtla Gutierrez	7101
Chiapas	Tuxtla Chico	7102
Chiapas	Tuzantan	7103
Chiapas	Tzimol	7104
Chiapas	Union Juarez	7105
Chiapas	Venustiano Carranza	7106
Chiapas	Villa Corzo	7107
Chiapas	Villaflores	7108
Chiapas	Yajalon	7109
Chiapas	San Lucas	7110
Chiapas	Zinacantan	7111
Chiapas	San Juan Cancuc	7112
Chiapas	Aldama	7113
Chiapas	Benemerito de las Americas	7114
Chiapas	Maravilla Tenejapa	7115
Chiapas	Marques de Comillas	7116
Chiapas	Montecristo de Guerrero	7117
Chiapas	San Andres Duraznal	7118
Chiapas	Santiago el Pinar	7119
Chihuahua	Ahumada	8001
Chihuahua	Aldama	8002
Chihuahua	Allende	8003
Chihuahua	Aquiles Serdan	8004
Chihuahua	Ascension	8005
Chihuahua	Bachiniva	8006
Chihuahua	Balleza	8007
Chihuahua	Batopilas	8008
Chihuahua	Bocoyna	8009
Chihuahua	Buenaventura	8010
Chihuahua	Camargo	8011
Chihuahua	Carichi	8012
Chihuahua	Casas Grandes	8013
Chihuahua	Coronado	8014
Chihuahua	Coyame del Sotol	8015
Chihuahua	La Cruz	8016
Chihuahua	Cuauhtemoc	8017
Chihuahua	Cusihuiriachi	8018
Chihuahua	Chihuahua	8019
Chihuahua	Chinipas	8020
Chihuahua	Delicias	8021
Chihuahua	Dr. Belisario Dominguez	8022
Chihuahua	Galeana	8023
Chihuahua	Santa Isabel	8024
Chihuahua	Gomez Farias	8025
Chihuahua	Gran Morelos	8026
Chihuahua	Guachochi	8027
Chihuahua	Guadalupe	8028
Chihuahua	Guadalupe y Calvo	8029
Chihuahua	Guazapares	8030
Chihuahua	Guerrero	8031
Chihuahua	Hidalgo del Parral	8032
Chihuahua	Huejotitan	8033
Chihuahua	Ignacio Zaragoza	8034
Chihuahua	Janos	8035
Chihuahua	Jimenez	8036
Chihuahua	Juarez	8037
Chihuahua	Julimes	8038
Chihuahua	Lopez	8039
Chihuahua	Madera	8040
Chihuahua	Maguarichi	8041
Chihuahua	Manuel Benavides	8042
Chihuahua	Matachi	8043
Chihuahua	Matamoros	8044
Chihuahua	Meoqui	8045
Chihuahua	Morelos	8046
Chihuahua	Moris	8047
Chihuahua	Namiquipa	8048
Chihuahua	Nonoava	8049
Chihuahua	Nuevo Casas Grandes	8050
Chihuahua	Ocampo	8051
Chihuahua	Ojinaga	8052
Chihuahua	Praxedis G. Guerrero	8053
Chihuahua	Riva Palacio	8054
Chihuahua	Rosales	8055
Chihuahua	Rosario	8056
Chihuahua	San Francisco de Borja	8057
Chihuahua	San Francisco de Conchos	8058
Chihuahua	San Francisco del Oro	8059
Chihuahua	Santa Barbara	8060
Chihuahua	Satevo	8061
Chihuahua	Saucillo	8062
Chihuahua	Temosachic	8063
Chihuahua	El Tule	8064
Chihuahua	Urique	8065
Chihuahua	Uruachi	8066
Chihuahua	Valle de Zaragoza	8067
Distrito Federal	Azcapotzalco	9002
Distrito Federal	Coyoacan	9003
Distrito Federal	Cuajimalpa de Morelos	9004
Distrito Federal	Gustavo A. Madero	9005
Distrito Federal	Iztacalco	9006
Distrito Federal	Iztapalapa	9007
Distrito Federal	La Magdalena Contreras	9008
Distrito Federal	Milpa Alta	9009
Distrito Federal	alvaro Obregon	9010
Distrito Federal	Tlahuac	9011
Distrito Federal	Tlalpan	9012
Distrito Federal	Xochimilco	9013
Distrito Federal	Benito Juarez	9014
Distrito Federal	Cuauhtemoc	9015
Distrito Federal	Miguel Hidalgo	9016
Distrito Federal	Venustiano Carranza	9017
Durango	Canatlan	10001
Durango	Canelas	10002
Durango	Coneto de Comonfort	10003
Durango	Cuencame	10004
Durango	Durango	10005
Durango	General Simon Bolivar	10006
Durango	Gomez Palacio	10007
Durango	Guadalupe Victoria	10008
Durango	Guanacevi	10009
Durango	Hidalgo	10010
Durango	Inde	10011
Durango	Lerdo	10012
Durango	Mapimi	10013
Durango	Mezquital	10014
Durango	Nazas	10015
Durango	Nombre de Dios	10016
Durango	Ocampo	10017
Durango	El Oro	10018
Durango	Otaez	10019
Durango	Panuco de Coronado	10020
Durango	Penon Blanco	10021
Durango	Poanas	10022
Durango	Pueblo Nuevo	10023
Durango	Rodeo	10024
Durango	San Bernardo	10025
Durango	San Dimas	10026
Durango	San Juan de Guadalupe	10027
Durango	San Juan del Rio	10028
Durango	San Luis del Cordero	10029
Durango	San Pedro del Gallo	10030
Durango	Santa Clara	10031
Durango	Santiago Papasquiaro	10032
Durango	Suchil	10033
Durango	Tamazula	10034
Durango	Tepehuanes	10035
Durango	Tlahualilo	10036
Durango	Topia	10037
Durango	Vicente Guerrero	10038
Durango	Nuevo Ideal	10039
Guanajuato	Abasolo	11001
Guanajuato	Acambaro	11002
Guanajuato	San Miguel de Allende	11003
Guanajuato	Apaseo el Alto	11004
Guanajuato	Apaseo el Grande	11005
Guanajuato	Atarjea	11006
Guanajuato	Celaya	11007
Guanajuato	Manuel Doblado	11008
Guanajuato	Comonfort	11009
Guanajuato	Coroneo	11010
Guanajuato	Cortazar	11011
Guanajuato	Cueramaro	11012
Guanajuato	Doctor Mora	11013
Guanajuato	Dolores Hidalgo Cuna de la Independencia Nacional	11014
Guanajuato	Guanajuato	11015
Guanajuato	Huanimaro	11016
Guanajuato	Irapuato	11017
Guanajuato	Jaral del Progreso	11018
Guanajuato	Jerecuaro	11019
Guanajuato	Leon	11020
Guanajuato	Moroleon	11021
Guanajuato	Ocampo	11022
Guanajuato	Penjamo	11023
Guanajuato	Pueblo Nuevo	11024
Guanajuato	Purisima del Rincon	11025
Guanajuato	Romita	11026
Guanajuato	Salamanca	11027
Guanajuato	Salvatierra	11028
Guanajuato	San Diego de la Union	11029
Guanajuato	San Felipe	11030
Guanajuato	San Francisco del Rincon	11031
Guanajuato	San Jose Iturbide	11032
Guanajuato	San Luis de la Paz	11033
Guanajuato	Santa Catarina	11034
Guanajuato	Santa Cruz de Juventino Rosas	11035
Guanajuato	Santiago Maravatio	11036
Guanajuato	Silao	11037
Guanajuato	Tarandacuao	11038
Guanajuato	Tarimoro	11039
Guanajuato	Tierra Blanca	11040
Guanajuato	Uriangato	11041
Guanajuato	Valle de Santiago	11042
Guanajuato	Victoria	11043
Guanajuato	Villagran	11044
Guanajuato	Xichu	11045
Guanajuato	Yuriria	11046
Guerrero	Acapulco de Juarez	12001
Guerrero	Ahuacuotzingo	12002
Guerrero	Ajuchitlan del Progreso	12003
Guerrero	Alcozauca de Guerrero	12004
Guerrero	Alpoyeca	12005
Guerrero	Apaxtla	12006
Guerrero	Arcelia	12007
Guerrero	Atenango del Rio	12008
Guerrero	Atlamajalcingo del Monte	12009
Guerrero	Atlixtac	12010
Guerrero	Atoyac de alvarez	12011
Guerrero	Ayutla de los Libres	12012
Guerrero	Azoyu	12013
Guerrero	Benito Juarez	12014
Guerrero	Buenavista de Cuellar	12015
Guerrero	Coahuayutla de Jose Maria Izazaga	12016
Guerrero	Cocula	12017
Guerrero	Copala	12018
Guerrero	Copalillo	12019
Guerrero	Copanatoyac	12020
Guerrero	Coyuca de Benitez	12021
Guerrero	Coyuca de Catalan	12022
Guerrero	Cuajinicuilapa	12023
Guerrero	Cualac	12024
Guerrero	Cuautepec	12025
Guerrero	Cuetzala del Progreso	12026
Guerrero	Cutzamala de Pinzon	12027
Guerrero	Chilapa de alvarez	12028
Guerrero	Chilpancingo de los Bravo	12029
Guerrero	Florencio Villarreal	12030
Guerrero	General Canuto A. Neri	12031
Guerrero	General Heliodoro Castillo	12032
Guerrero	Huamuxtitlan	12033
Guerrero	Huitzuco de los Figueroa	12034
Guerrero	Iguala de la Independencia	12035
Guerrero	Igualapa	12036
Guerrero	Ixcateopan de Cuauhtemoc	12037
Guerrero	Zihuatanejo de Azueta	12038
Guerrero	Juan R. Escudero	12039
Guerrero	Leonardo Bravo	12040
Guerrero	Malinaltepec	12041
Guerrero	Martir de Cuilapan	12042
Guerrero	Metlatonoc	12043
Guerrero	Mochitlan	12044
Guerrero	Olinala	12045
Guerrero	Ometepec	12046
Guerrero	Pedro Ascencio Alquisiras	12047
Guerrero	Petatlan	12048
Guerrero	Pilcaya	12049
Guerrero	Pungarabato	12050
Guerrero	Quechultenango	12051
Guerrero	San Luis Acatlan	12052
Guerrero	San Marcos	12053
Guerrero	San Miguel Totolapan	12054
Guerrero	Taxco de Alarcon	12055
Guerrero	Tecoanapa	12056
Guerrero	Tecpan de Galeana	12057
Guerrero	Teloloapan	12058
Guerrero	Tepecoacuilco de Trujano	12059
Guerrero	Tetipac	12060
Guerrero	Tixtla de Guerrero	12061
Guerrero	Tlacoachistlahuaca	12062
Guerrero	Tlacoapa	12063
Guerrero	Tlalchapa	12064
Guerrero	Tlalixtaquilla de Maldonado	12065
Guerrero	Tlapa de Comonfort	12066
Guerrero	Tlapehuala	12067
Guerrero	La Union de Isidoro Montes de Oca	12068
Guerrero	Xalpatlahuac	12069
Guerrero	Xochihuehuetlan	12070
Guerrero	Xochistlahuaca	12071
Guerrero	Zapotitlan Tablas	12072
Guerrero	Zirandaro	12073
Guerrero	Zitlala	12074
Guerrero	Eduardo Neri	12075
Guerrero	Acatepec	12076
Guerrero	Marquelia	12077
Guerrero	Cochoapa el grande	12078
Guerrero	Jose Joaquin de Herrera	12079
Guerrero	Juchitan	12080
Guerrero	Iliatenco	12081
Hidalgo	Acatlan	13001
Hidalgo	Acaxochitlan	13002
Hidalgo	Actopan	13003
Hidalgo	Agua Blanca de Iturbide	13004
Hidalgo	Ajacuba	13005
Hidalgo	Alfajayucan	13006
Hidalgo	Almoloya	13007
Hidalgo	Apan	13008
Hidalgo	El Arenal	13009
Hidalgo	Atitalaquia	13010
Hidalgo	Atlapexco	13011
Hidalgo	Atotonilco el Grande	13012
Hidalgo	Atotonilco de Tula	13013
Hidalgo	Calnali	13014
Hidalgo	Cardonal	13015
Hidalgo	Cuautepec de Hinojosa	13016
Hidalgo	Chapantongo	13017
Hidalgo	Chapulhuacan	13018
Hidalgo	Chilcuautla	13019
Hidalgo	Eloxochitlan	13020
Hidalgo	Emiliano Zapata	13021
Hidalgo	Epazoyucan	13022
Hidalgo	Francisco I. Madero	13023
Hidalgo	Huasca de Ocampo	13024
Hidalgo	Huautla	13025
Hidalgo	Huazalingo	13026
Hidalgo	Huehuetla	13027
Hidalgo	Huejutla de Reyes	13028
Hidalgo	Huichapan	13029
Hidalgo	Ixmiquilpan	13030
Hidalgo	Jacala de Ledezma	13031
Hidalgo	Jaltocan	13032
Hidalgo	Juarez Hidalgo	13033
Hidalgo	Lolotla	13034
Hidalgo	Metepec	13035
Hidalgo	San Agustin Metzquititlan	13036
Hidalgo	Metztitlan	13037
Hidalgo	Mineral del Chico	13038
Hidalgo	Mineral del Monte	13039
Hidalgo	La Mision	13040
Hidalgo	Mixquiahuala de Juarez	13041
Hidalgo	Molango de Escamilla	13042
Hidalgo	Nicolas Flores	13043
Hidalgo	Nopala de Villagran	13044
Hidalgo	Omitlan de Juarez	13045
Hidalgo	San Felipe Orizatlan	13046
Hidalgo	Pacula	13047
Hidalgo	Pachuca de Soto	13048
Hidalgo	Pisaflores	13049
Hidalgo	Progreso de Obregon	13050
Hidalgo	Mineral de la Reforma	13051
Hidalgo	San Agustin Tlaxiaca	13052
Hidalgo	San Bartolo Tutotepec	13053
Hidalgo	San Salvador	13054
Hidalgo	Santiago de Anaya	13055
Hidalgo	Santiago Tulantepec de Lugo Guerrero	13056
Hidalgo	Singuilucan	13057
Hidalgo	Tasquillo	13058
Hidalgo	Tecozautla	13059
Hidalgo	Tenango de Doria	13060
Hidalgo	Tepeapulco	13061
Hidalgo	Tepehuacan de Guerrero	13062
Hidalgo	Tepeji del Rio de Ocampo	13063
Hidalgo	Tepetitlan	13064
Hidalgo	Tetepango	13065
Hidalgo	Villa de Tezontepec	13066
Hidalgo	Tezontepec de Aldama	13067
Hidalgo	Tianguistengo	13068
Hidalgo	Tizayuca	13069
Hidalgo	Tlahuelilpan	13070
Hidalgo	Tlahuiltepa	13071
Hidalgo	Tlanalapa	13072
Hidalgo	Tlanchinol	13073
Hidalgo	Tlaxcoapan	13074
Hidalgo	Tolcayuca	13075
Hidalgo	Tula de Allende	13076
Hidalgo	Tulancingo de Bravo	13077
Hidalgo	Xochiatipan	13078
Hidalgo	Xochicoatlan	13079
Hidalgo	Yahualica	13080
Hidalgo	Zacualtipan de angeles	13081
Hidalgo	Zapotlan de Juarez	13082
Hidalgo	Zempoala	13083
Hidalgo	Zimapan	13084
Jalisco	Acatic	14001
Jalisco	Acatlan de Juarez	14002
Jalisco	Ahualulco de Mercado	14003
Jalisco	Amacueca	14004
Jalisco	Amatitan	14005
Jalisco	Ameca	14006
Jalisco	San Juanito de Escobedo	14007
Jalisco	Arandas	14008
Jalisco	EL Arenal	14009
Jalisco	Atemajac de Brizuela	14010
Jalisco	Atengo	14011
Jalisco	Atenguillo	14012
Jalisco	Atotonilco el Alto	14013
Jalisco	Atoyac	14014
Jalisco	Autlan de Navarro	14015
Jalisco	Ayotlan	14016
Jalisco	Ayutla	14017
Jalisco	La Barca	14018
Jalisco	Bolanos	14019
Jalisco	Cabo Corrientes	14020
Jalisco	Casimiro Castillo	14021
Jalisco	Cihuatlan	14022
Jalisco	Zapotlan el Grande	14023
Jalisco	Cocula	14024
Jalisco	Colotlan	14025
Jalisco	Concepcion de Buenos Aires	14026
Jalisco	Cuautitlan de Garcia Barragan	14027
Jalisco	Cuautla	14028
Jalisco	Cuquio	14029
Jalisco	Chapala	14030
Jalisco	Chimaltitan	14031
Jalisco	Chiquilistlan	14032
Jalisco	Degollado	14033
Jalisco	Ejutla	14034
Jalisco	Encarnacion de Diaz	14035
Jalisco	Etzatlan	14036
Jalisco	El Grullo	14037
Jalisco	Guachinango	14038
Jalisco	Guadalajara	14039
Jalisco	Hostotipaquillo	14040
Jalisco	Huejucar	14041
Jalisco	Huejuquilla el Alto	14042
Jalisco	La Huerta	14043
Jalisco	Ixtlahuacan de los Membrillos	14044
Jalisco	Ixtlahuacan del Rio	14045
Jalisco	Jalostotitlan	14046
Jalisco	Jamay	14047
Jalisco	Jesus Maria	14048
Jalisco	Jilotlan de los Dolores	14049
Jalisco	Jocotepec	14050
Jalisco	Juanacatlan	14051
Jalisco	Juchitlan	14052
Jalisco	Lagos de Moreno	14053
Jalisco	El Limon	14054
Jalisco	Magdalena	14055
Jalisco	Santa Maria del Oro	14056
Jalisco	La Manzanilla de la Paz	14057
Jalisco	Mascota	14058
Jalisco	Mazamitla	14059
Jalisco	Mexticacan	14060
Jalisco	Mezquitic	14061
Jalisco	Mixtlan	14062
Jalisco	Ocotlan	14063
Jalisco	Ojuelos de Jalisco	14064
Jalisco	Pihuamo	14065
Jalisco	Poncitlan	14066
Jalisco	Puerto Vallarta	14067
Jalisco	Villa Purificacion	14068
Jalisco	Quitupan	14069
Jalisco	El Salto	14070
Jalisco	San Cristobal de la Barranca	14071
Jalisco	San Diego de Alejandria	14072
Jalisco	San Juan de los Lagos	14073
Jalisco	San Julian	14074
Jalisco	San Marcos	14075
Jalisco	San Martin de Bolanos	14076
Jalisco	San Martin Hidalgo	14077
Jalisco	San Miguel el Alto	14078
Jalisco	Gomez Farias	14079
Jalisco	San Sebastian del Oeste	14080
Jalisco	Santa Maria de los angeles	14081
Jalisco	Sayula	14082
Jalisco	Tala	14083
Jalisco	Talpa de Allende	14084
Jalisco	Tamazula de Gordiano	14085
Jalisco	Tapalpa	14086
Jalisco	Tecalitlan	14087
Jalisco	Tecolotlan	14088
Jalisco	Techaluta de Montenegro	14089
Jalisco	Tenamaxtlan	14090
Jalisco	Teocaltiche	14091
Jalisco	Teocuitatlan de Corona	14092
Jalisco	Tepatitlan de Morelos	14093
Jalisco	Tequila	14094
Jalisco	Teuchitlan	14095
Jalisco	Tizapan el Alto	14096
Jalisco	Tlajomulco de Zuniga	14097
Jalisco	Tlaquepaque	14098
Jalisco	Toliman	14099
Jalisco	Tomatlan	14100
Jalisco	Tonala	14101
Jalisco	Tonaya	14102
Jalisco	Tonila	14103
Jalisco	Totatiche	14104
Jalisco	Tototlan	14105
Jalisco	Tuxcacuesco	14106
Jalisco	Tuxcueca	14107
Jalisco	Tuxpan	14108
Jalisco	Union de San Antonio	14109
Jalisco	Union de Tula	14110
Jalisco	Valle de Guadalupe	14111
Jalisco	Valle de Juarez	14112
Jalisco	San Gabriel	14113
Jalisco	Villa Corona	14114
Jalisco	Villa Guerrero	14115
Jalisco	Villa Hidalgo	14116
Jalisco	Canadas de Obregon	14117
Jalisco	Yahualica de Gonzalez Gallo	14118
Jalisco	Zacoalco de Torres	14119
Jalisco	Zapopan	14120
Jalisco	Zapotiltic	14121
Jalisco	Zapotitlan de Vadillo	14122
Jalisco	Zapotlan del Rey	14123
Jalisco	Zapotlanejo	14124
Jalisco	San Ignacio Cerro Gordo	14125
Mexico	Acambay	15001
Mexico	Acolman	15002
Mexico	Aculco	15003
Mexico	Almoloya de Alquisiras	15004
Mexico	Almoloya de Juarez	15005
Mexico	Almoloya del Rio	15006
Mexico	Amanalco	15007
Mexico	Amatepec	15008
Mexico	Amecameca	15009
Mexico	Apaxco	15010
Mexico	Atenco	15011
Mexico	Atizapan	15012
Mexico	Atizapan de Zaragoza	15013
Mexico	Atlacomulco	15014
Mexico	Atlautla	15015
Mexico	Axapusco	15016
Mexico	Ayapango	15017
Mexico	Calimaya	15018
Mexico	Capulhuac	15019
Mexico	Coacalco de Berriozabal	15020
Mexico	Coatepec Harinas	15021
Mexico	Cocotitlan	15022
Mexico	Coyotepec	15023
Mexico	Cuautitlan	15024
Mexico	Chalco	15025
Mexico	Chapa de Mota	15026
Mexico	Chapultepec	15027
Mexico	Chiautla	15028
Mexico	Chicoloapan	15029
Mexico	Chiconcuac	15030
Mexico	Chimalhuacan	15031
Mexico	Donato Guerra	15032
Mexico	Ecatepec de Morelos	15033
Mexico	Ecatzingo	15034
Mexico	Huehuetoca	15035
Mexico	Hueypoxtla	15036
Mexico	Huixquilucan	15037
Mexico	Isidro Fabela	15038
Mexico	Ixtapaluca	15039
Mexico	Ixtapan de la Sal	15040
Mexico	Ixtapan del Oro	15041
Mexico	Ixtlahuaca	15042
Mexico	Xalatlaco	15043
Mexico	Jaltenco	15044
Mexico	Jilotepec	15045
Mexico	Jilotzingo	15046
Mexico	Jiquipilco	15047
Mexico	Jocotitlan	15048
Mexico	Joquicingo	15049
Mexico	Juchitepec	15050
Mexico	Lerma	15051
Mexico	Malinalco	15052
Mexico	Melchor Ocampo	15053
Mexico	Metepec	15054
Mexico	Mexicaltzingo	15055
Mexico	Morelos	15056
Mexico	Naucalpan de Juarez	15057
Mexico	Nezahualcoyotl	15058
Mexico	Nextlalpan	15059
Mexico	Nicolas Romero	15060
Mexico	Nopaltepec	15061
Mexico	Ocoyoacac	15062
Mexico	Ocuilan	15063
Mexico	El Oro	15064
Mexico	Otumba	15065
Mexico	Otzoloapan	15066
Mexico	Otzolotepec	15067
Mexico	Ozumba	15068
Mexico	Papalotla	15069
Mexico	La Paz	15070
Mexico	Polotitlan	15071
Mexico	Rayon	15072
Mexico	San Antonio la Isla	15073
Mexico	San Felipe del Progreso	15074
Mexico	San Martin de las Piramides	15075
Mexico	San Mateo Atenco	15076
Mexico	San Simon de Guerrero	15077
Mexico	Santo Tomas	15078
Mexico	Soyaniquilpan de Juarez	15079
Mexico	Sultepec	15080
Mexico	Tecamac	15081
Mexico	Tejupilco	15082
Mexico	Temamatla	15083
Mexico	Temascalapa	15084
Mexico	Temascalcingo	15085
Mexico	Temascaltepec	15086
Mexico	Temoaya	15087
Mexico	Tenancingo	15088
Mexico	Tenango del Aire	15089
Mexico	Tenango del Valle	15090
Mexico	Teoloyucan	15091
Mexico	Teotihuacan	15092
Mexico	Tepetlaoxtoc	15093
Mexico	Tepetlixpa	15094
Mexico	Tepotzotlan	15095
Mexico	Tequixquiac	15096
Mexico	Texcaltitlan	15097
Mexico	Texcalyacac	15098
Mexico	Texcoco	15099
Mexico	Tezoyuca	15100
Mexico	Tianguistenco	15101
Mexico	Timilpan	15102
Mexico	Tlalmanalco	15103
Mexico	Tlalnepantla de Baz	15104
Mexico	Tlatlaya	15105
Mexico	Toluca	15106
Mexico	Tonatico	15107
Mexico	Tultepec	15108
Mexico	Tultitlan	15109
Mexico	Valle de Bravo	15110
Mexico	Villa de Allende	15111
Mexico	Villa del Carbon	15112
Mexico	Villa Guerrero	15113
Mexico	Villa Victoria	15114
Mexico	Xonacatlan	15115
Mexico	Zacazonapan	15116
Mexico	Zacualpan	15117
Mexico	Zinacantepec	15118
Mexico	Zumpahuacan	15119
Mexico	Zumpango	15120
Mexico	Cuautitlan Izcalli	15121
Mexico	Valle de Chalco Solidaridad	15122
Mexico	Luvianos	15123
Mexico	San Jose del Rincon	15124
Mexico	Tonanitla	15125
Michoacan de Ocampo	Acuitzio	16001
Michoacan de Ocampo	Aguililla	16002
Michoacan de Ocampo	alvaro Obregon	16003
Michoacan de Ocampo	Angamacutiro	16004
Michoacan de Ocampo	Angangueo	16005
Michoacan de Ocampo	Apatzingan	16006
Michoacan de Ocampo	Aporo	16007
Michoacan de Ocampo	Aquila	16008
Michoacan de Ocampo	Ario	16009
Michoacan de Ocampo	Arteaga	16010
Michoacan de Ocampo	Brisenas	16011
Michoacan de Ocampo	Buenavista	16012
Michoacan de Ocampo	Caracuaro	16013
Michoacan de Ocampo	Coahuayana	16014
Michoacan de Ocampo	Coalcoman de Vazquez Pallares	16015
Michoacan de Ocampo	Coeneo	16016
Michoacan de Ocampo	Contepec	16017
